Statistic	a	b	c	d	NrSites	Estimate_Total	Estimate_Jackknife	StdErr_Jackknife	Z_score_Jackknife
F2	Han	Druze			593124	2.8357e-2	2.8357e-2	2.8950e-4	97.94977322150228
F2	Han	French			593124	2.7559e-2	2.7559e-2	2.9912e-4	92.13334089664849
F2	Han	Han			593124	0.0000	0.0000	0.0000	NaN
F2	Han	Hazara			593124	7.8770e-3	7.8770e-3	1.5832e-4	49.75234247063617
F2	Han	Italian_North			593124	2.8001e-2	2.8001e-2	3.0048e-4	93.18909711971781
F2	Han	Japanese			593124	1.6874e-3	1.6874e-3	4.3389e-5	38.89077346773008
F2	Han	Kalash			593124	2.7149e-2	2.7149e-2	2.9174e-4	93.05780780311179
F2	Han	Karitiana			593124	4.0738e-2	4.0738e-2	4.9335e-4	82.57512825573906
F2	Han	Makrani			593124	2.3582e-2	2.3582e-2	2.5521e-4	92.40133961660231
F2	Han	Mandenka			593124	5.0903e-2	5.0903e-2	3.9093e-4	130.20977102180734
F2	Han	Mayan			593124	2.3385e-2	2.3385e-2	3.8158e-4	61.28487383642454
F2	Han	Mozabite			593124	3.0306e-2	3.0306e-2	3.1403e-4	96.50675006266411
F2	Han	Orcadian			593124	2.8326e-2	2.8326e-2	3.2516e-4	87.11506385709316
F2	Han	Palestinian			593124	2.7179e-2	2.7179e-2	2.6333e-4	103.21382576423628
F2	Han	Papuan			593124	4.3963e-2	4.3963e-2	4.7364e-4	92.81869832051952
F2	Han	Pathan			593124	2.0329e-2	2.0329e-2	2.1795e-4	93.27099862901427
F2	Han	Pima			593124	3.1342e-2	3.1342e-2	4.3244e-4	72.47616745008833
F2	Han	Russian			593124	2.4167e-2	2.4167e-2	2.6706e-4	90.49091997941947
F2	Han	Sardinian			593124	3.0983e-2	3.0983e-2	3.2880e-4	94.22790005388664
F2	Han	Sindhi_Pakistan			593124	1.9924e-2	1.9924e-2	2.4192e-4	82.35839841204626
F2	Han	Yakut			593124	7.4615e-3	7.4615e-3	1.1859e-4	62.91931423324904
F2	Han	Yoruba			593124	5.1133e-2	5.1133e-2	3.7167e-4	137.57571713821557
F2	Hazara	Adygei			593124	7.5041e-3	7.5041e-3	1.7982e-4	41.730503084385
F2	Hazara	Balochi			593124	6.3515e-3	6.3515e-3	1.4436e-4	43.997195708277516
F2	Hazara	Basque			593124	1.1728e-2	1.1728e-2	1.9669e-4	59.62529917562455
F2	Hazara	BedouinA			593124	9.5192e-3	9.5192e-3	1.6943e-4	56.18505144301072
F2	Hazara	BedouinB			593124	1.4944e-2	1.4944e-2	2.1572e-4	69.27627198766938
F2	Hazara	Biaka			593124	4.8489e-2	4.8489e-2	3.5048e-4	138.35062688050778
F2	Hazara	Brahui			593124	6.8978e-3	6.8978e-3	1.4667e-4	47.02958073252067
F2	Hazara	Burusho			593124	4.5214e-3	4.5214e-3	1.0817e-4	41.797540606766056
F2	Hazara	Druze			593124	1.0204e-2	1.0204e-2	1.7966e-4	56.79383380297874
F2	Hazara	French			593124	9.2972e-3	9.2972e-3	1.7612e-4	52.79007772625665
F2	Hazara	Han			593124	7.8770e-3	7.8770e-3	1.5832e-4	49.75234247063617
F2	Hazara	Hazara			593124	0.0000	0.0000	0.0000	NaN
F2	Hazara	Italian_North			593124	9.6669e-3	9.6669e-3	1.8438e-4	52.4284538227205
F2	Hazara	Japanese			593124	8.2787e-3	8.2787e-3	1.6226e-4	51.02129415256815
F2	Hazara	Kalash			593124	1.1502e-2	1.1502e-2	1.9051e-4	60.37400979444878
F2	Hazara	Karitiana			593124	3.8387e-2	3.8387e-2	4.5911e-4	83.6111368501593
F2	Hazara	Makrani			593124	6.9884e-3	6.9884e-3	1.5270e-4	45.76593655700547
F2	Hazara	Mandenka			593124	3.9884e-2	3.9884e-2	3.1929e-4	124.91504917611206
F2	Hazara	Mayan			593124	1.9808e-2	1.9808e-2	3.2458e-4	61.027976268986016
F2	Hazara	Mozabite			593124	1.3979e-2	1.3979e-2	2.1845e-4	63.99438321818374
F2	Hazara	Orcadian			593124	1.0015e-2	1.0015e-2	2.0564e-4	48.702185793565164
F2	Hazara	Palestinian			593124	9.6802e-3	9.6802e-3	1.6703e-4	57.95538241428739
F2	Hazara	Papuan			593124	3.9279e-2	3.9279e-2	4.4139e-4	88.98977623936062
F2	Hazara	Pathan			593124	4.9724e-3	4.9724e-3	1.2493e-4	39.802925243866746
F2	Hazara	Pima			593124	2.8443e-2	2.8443e-2	3.7040e-4	76.78853158766037
F2	Hazara	Russian			593124	7.4979e-3	7.4979e-3	1.6167e-4	46.37693620389997
F2	Hazara	Sardinian			593124	1.2598e-2	1.2598e-2	1.9522e-4	64.5302085377188
F2	Hazara	Sindhi_Pakistan			593124	5.2408e-3	5.2408e-3	1.3631e-4	38.4482654271911
F2	Hazara	Yakut			593124	7.0663e-3	7.0663e-3	1.6605e-4	42.555121062287725
F2	Hazara	Yoruba			593124	4.0210e-2	4.0210e-2	3.0389e-4	132.3190571232647
F2	Italian_North	Adygei			593124	2.0435e-3	2.0435e-3	6.6435e-5	30.759811171465515
F2	Italian_North	Balochi			593124	4.6631e-3	4.6631e-3	9.7318e-5	47.91586040413916
F2	Italian_North	Basque			593124	1.9117e-3	1.9117e-3	6.3532e-5	30.090446529984803
F2	Italian_North	BedouinA			593124	2.6437e-3	2.6437e-3	6.3730e-5	41.48214233764467
F2	Italian_North	BedouinB			593124	7.3787e-3	7.3787e-3	1.2675e-4	58.216658838711204
F2	Italian_North	Biaka			593124	5.0782e-2	5.0782e-2	3.9285e-4	129.2658525502329
F2	Italian_North	Brahui			593124	5.1654e-3	5.1654e-3	1.0755e-4	48.02837202763262
F2	Italian_North	Burusho			593124	6.5388e-3	6.5388e-3	1.2461e-4	52.474912776430905
F2	Italian_North	Druze			593124	2.5266e-3	2.5266e-3	5.6664e-5	44.589140457250885
F2	Italian_North	French			593124	3.4822e-4	3.4822e-4	4.9609e-5	7.019214778915361
F2	Italian_North	Han			593124	2.8001e-2	2.8001e-2	3.0048e-4	93.18909711971781
F2	Italian_North	Hazara			593124	9.6669e-3	9.6669e-3	1.8438e-4	52.4284538227205
F2	Italian_North	Italian_North			593124	0.0000	0.0000	0.0000	NaN
F2	Italian_North	Japanese			593124	2.8602e-2	2.8602e-2	2.8344e-4	100.91311044460939
F2	Italian_North	Kalash			593124	1.0808e-2	1.0808e-2	1.9070e-4	56.67331983898225
F2	Italian_North	Karitiana			593124	5.2730e-2	5.2730e-2	5.1001e-4	103.38994466427663
F2	Italian_North	Makrani			593124	4.7212e-3	4.7212e-3	1.0175e-4	46.3990023783585
F2	Italian_North	Mandenka			593124	4.1755e-2	4.1755e-2	3.3034e-4	126.40145779933245
F2	Italian_North	Mayan			593124	3.2330e-2	3.2330e-2	4.1810e-4	77.32688212946094
F2	Italian_North	Mozabite			593124	6.8720e-3	6.8720e-3	1.2864e-4	53.42022109808811
F2	Italian_North	Orcadian			593124	1.5405e-3	1.5405e-3	7.9829e-5	19.297804345336107
F2	Italian_North	Palestinian			593124	2.4031e-3	2.4031e-3	5.4319e-5	44.23992056938175
F2	Italian_North	Papuan			593124	4.9898e-2	4.9898e-2	5.1949e-4	96.05183895770817
F2	Italian_North	Pathan			593124	4.4923e-3	4.4923e-3	9.6494e-5	46.55493676946115
F2	Italian_North	Pima			593124	4.2290e-2	4.2290e-2	4.8611e-4	86.99539535893663
F2	Italian_North	Russian			593124	2.0678e-3	2.0678e-3	6.2198e-5	33.245483589092174
F2	Italian_North	Sardinian			593124	1.6092e-3	1.6092e-3	5.4846e-5	29.340421362194842
F2	Italian_North	Sindhi_Pakistan			593124	5.6953e-3	5.6953e-3	1.2577e-4	45.28503699362328
F2	Italian_North	Yakut			593124	2.4592e-2	2.4592e-2	3.2152e-4	76.48885878134396
F2	Italian_North	Yoruba			593124	4.2281e-2	4.2281e-2	3.2192e-4	131.3390291134765
F2	Japanese	Adygei			593124	2.5376e-2	2.5376e-2	2.9513e-4	85.98085293338575
F2	Japanese	Balochi			593124	2.3026e-2	2.3026e-2	2.2312e-4	103.20197167542116
F2	Japanese	Basque			593124	3.0629e-2	3.0629e-2	3.0452e-4	100.5811714319457
F2	Japanese	BedouinA			593124	2.7299e-2	2.7299e-2	2.6782e-4	101.93162415181125
F2	Japanese	BedouinB			593124	3.2994e-2	3.2994e-2	3.0803e-4	107.11410997047636
F2	Japanese	Biaka			593124	5.9887e-2	5.9887e-2	4.1646e-4	143.80198018257485
F2	Japanese	Brahui			593124	2.3507e-2	2.3507e-2	2.3352e-4	100.66667073260182
F2	Japanese	Burusho			593124	1.7996e-2	1.7996e-2	1.9696e-4	91.37328908499141
F2	Japanese	Druze			593124	2.8916e-2	2.8916e-2	2.7690e-4	104.42769712179891
F2	Japanese	French			593124	2.8052e-2	2.8052e-2	2.8375e-4	98.86259184533577
F2	Japanese	Han			593124	1.6874e-3	1.6874e-3	4.3389e-5	38.89077346773008
F2	Japanese	Hazara			593124	8.2787e-3	8.2787e-3	1.6226e-4	51.02129415256815
F2	Japanese	Italian_North			593124	2.8602e-2	2.8602e-2	2.8344e-4	100.91311044460939
F2	Japanese	Japanese			593124	0.0000	0.0000	0.0000	NaN
F2	Japanese	Kalash			593124	2.7695e-2	2.7695e-2	2.8399e-4	97.52317278524662
F2	Japanese	Karitiana			593124	4.0507e-2	4.0507e-2	5.1042e-4	79.36018207557323
F2	Japanese	Makrani			593124	2.4065e-2	2.4065e-2	2.4237e-4	99.29319338380796
F2	Japanese	Mandenka			593124	5.1479e-2	5.1479e-2	3.7670e-4	136.65777665683578
F2	Japanese	Mayan			593124	2.3268e-2	2.3268e-2	3.8253e-4	60.82668856117287
F2	Japanese	Mozabite			593124	3.0822e-2	3.0822e-2	3.0895e-4	99.76261264781263
F2	Japanese	Orcadian			593124	2.8833e-2	2.8833e-2	2.9979e-4	96.17529617236917
F2	Japanese	Palestinian			593124	2.7746e-2	2.7746e-2	2.5808e-4	107.51003300380864
F2	Japanese	Papuan			593124	4.4467e-2	4.4467e-2	5.0117e-4	88.72737444158747
F2	Japanese	Pathan			593124	2.0808e-2	2.0808e-2	2.0872e-4	99.69703362484745
F2	Japanese	Pima			593124	3.1039e-2	3.1039e-2	4.3912e-4	70.68392895147365
F2	Japanese	Russian			593124	2.4657e-2	2.4657e-2	2.5542e-4	96.53302050626475
F2	Japanese	Sardinian			593124	3.1487e-2	3.1487e-2	3.1468e-4	100.06231110132062
F2	Japanese	Sindhi_Pakistan			593124	2.0404e-2	2.0404e-2	2.2933e-4	88.96985850188713
F2	Japanese	Yakut			593124	7.0491e-3	7.0491e-3	1.0547e-4	66.8351079768702
F2	Japanese	Yoruba			593124	5.1687e-2	5.1687e-2	3.7236e-4	138.8105546108345
F2	Kalash	Adygei			593124	9.0501e-3	9.0501e-3	1.7434e-4	51.91079394236878
F2	Kalash	Balochi			593124	7.7366e-3	7.7366e-3	1.4898e-4	51.932034905036495
F2	Kalash	Basque			593124	1.3217e-2	1.3217e-2	2.0817e-4	63.48899738705919
F2	Kalash	BedouinA			593124	1.1252e-2	1.1252e-2	1.7634e-4	63.80640215844604
F2	Kalash	BedouinB			593124	1.6598e-2	1.6598e-2	2.3452e-4	70.77544040440928
F2	Kalash	Biaka			593124	5.4017e-2	5.4017e-2	3.6337e-4	148.65734211531026
F2	Kalash	Brahui			593124	8.1509e-3	8.1509e-3	1.4330e-4	56.88166430623763
F2	Kalash	Burusho			593124	7.9294e-3	7.9294e-3	1.5396e-4	51.50260306952831
F2	Kalash	Druze			593124	1.1325e-2	1.1325e-2	1.7468e-4	64.83126986933902
F2	Kalash	French			593124	1.0696e-2	1.0696e-2	1.7904e-4	59.74152908995473
F2	Kalash	Han			593124	2.7149e-2	2.7149e-2	2.9174e-4	93.05780780311179
F2	Kalash	Hazara			593124	1.1502e-2	1.1502e-2	1.9051e-4	60.37400979444878
F2	Kalash	Italian_North			593124	1.0808e-2	1.0808e-2	1.9070e-4	56.67331983898225
F2	Kalash	Japanese			593124	2.7695e-2	2.7695e-2	2.8399e-4	97.52317278524662
F2	Kalash	Kalash			593124	0.0000	0.0000	0.0000	NaN
F2	Kalash	Karitiana			593124	5.1961e-2	5.1961e-2	5.3346e-4	97.40407781851047
F2	Kalash	Makrani			593124	8.0738e-3	8.0738e-3	1.5419e-4	52.364337024963
F2	Kalash	Mandenka			593124	4.5083e-2	4.5083e-2	3.3257e-4	135.56029422707658
F2	Kalash	Mayan			593124	3.2651e-2	3.2651e-2	4.2931e-4	76.05564405165941
F2	Kalash	Mozabite			593124	1.6570e-2	1.6570e-2	2.3266e-4	71.2210645613087
F2	Kalash	Orcadian			593124	1.1193e-2	1.1193e-2	1.9579e-4	57.16577981447504
F2	Kalash	Palestinian			593124	1.1109e-2	1.1109e-2	1.7239e-4	64.43939350017841
F2	Kalash	Papuan			593124	4.9141e-2	4.9141e-2	4.7927e-4	102.53370458428532
F2	Kalash	Pathan			593124	6.9106e-3	6.9106e-3	1.4304e-4	48.311606809732766
F2	Kalash	Pima			593124	4.2118e-2	4.2118e-2	4.9603e-4	84.90941232963644
F2	Kalash	Russian			593124	1.0268e-2	1.0268e-2	1.7496e-4	58.68963294735618
F2	Kalash	Sardinian			593124	1.4054e-2	1.4054e-2	2.1514e-4	65.32577533679923
F2	Kalash	Sindhi_Pakistan			593124	7.2949e-3	7.2949e-3	1.6274e-4	44.824800812967894
F2	Kalash	Yakut			593124	2.4769e-2	2.4769e-2	2.8841e-4	85.88208893170835
F2	Kalash	Yoruba			593124	4.5530e-2	4.5530e-2	3.1580e-4	144.17623831657042
F2	Karitiana	Adygei			593124	4.9819e-2	4.9819e-2	5.1537e-4	96.66567853752622
F2	Karitiana	Balochi			593124	4.7880e-2	4.7880e-2	4.9290e-4	97.13877651064345
F2	Karitiana	Basque			593124	5.4544e-2	5.4544e-2	5.1874e-4	105.14716100837742
F2	Karitiana	BedouinA			593124	5.2835e-2	5.2835e-2	5.1549e-4	102.49368595271618
F2	Karitiana	BedouinB			593124	5.8575e-2	5.8575e-2	5.3930e-4	108.61301022087775
F2	Karitiana	Biaka			593124	8.8036e-2	8.8036e-2	5.2210e-4	168.61784173292276
F2	Karitiana	Brahui			593124	4.8225e-2	4.8225e-2	5.0552e-4	95.3979069803156
F2	Karitiana	Burusho			593124	4.3916e-2	4.3916e-2	4.8189e-4	91.1323759546836
F2	Karitiana	Druze			593124	5.4158e-2	5.4158e-2	4.9815e-4	108.71729920461446
F2	Karitiana	French			593124	5.1695e-2	5.1695e-2	5.0145e-4	103.09207080836546
F2	Karitiana	Han			593124	4.0738e-2	4.0738e-2	4.9335e-4	82.57512825573906
F2	Karitiana	Hazara			593124	3.8387e-2	3.8387e-2	4.5911e-4	83.6111368501593
F2	Karitiana	Italian_North			593124	5.2730e-2	5.2730e-2	5.1001e-4	103.38994466427663
F2	Karitiana	Japanese			593124	4.0507e-2	4.0507e-2	5.1042e-4	79.36018207557323
F2	Karitiana	Kalash			593124	5.1961e-2	5.1961e-2	5.3346e-4	97.40407781851047
F2	Karitiana	Karitiana			593124	0.0000	0.0000	0.0000	NaN
F2	Karitiana	Makrani			593124	4.9156e-2	4.9156e-2	4.9735e-4	98.83460763624645
F2	Karitiana	Mandenka			593124	7.9995e-2	7.9995e-2	5.2228e-4	153.16479709858183
F2	Karitiana	Mayan			593124	1.7018e-2	1.7018e-2	3.6333e-4	46.83781111209574
F2	Karitiana	Mozabite			593124	5.7188e-2	5.7188e-2	5.0059e-4	114.24218419628502
F2	Karitiana	Orcadian			593124	5.1817e-2	5.1817e-2	5.2936e-4	97.88672411286021
F2	Karitiana	Palestinian			593124	5.3281e-2	5.3281e-2	4.9724e-4	107.15279500726498
F2	Karitiana	Papuan			593124	7.4992e-2	7.4992e-2	7.7756e-4	96.44543681980169
F2	Karitiana	Pathan			593124	4.5435e-2	4.5435e-2	4.9049e-4	92.63163035704108
F2	Karitiana	Pima			593124	2.6072e-2	2.6072e-2	4.3066e-4	60.540178538723765
F2	Karitiana	Russian			593124	4.8025e-2	4.8025e-2	4.9496e-4	97.02747317723187
F2	Karitiana	Sardinian			593124	5.6634e-2	5.6634e-2	5.3005e-4	106.84525076223895
F2	Karitiana	Sindhi_Pakistan			593124	4.5663e-2	4.5663e-2	4.8692e-4	93.77923870281373
F2	Karitiana	Yakut			593124	3.9503e-2	3.9503e-2	4.7436e-4	83.27757048098351
F2	Karitiana	Yoruba			593124	8.0274e-2	8.0274e-2	5.0430e-4	159.18045338908084
F2	Makrani	Adygei			593124	3.1063e-3	3.1063e-3	7.3869e-5	42.05154822229352
F2	Makrani	Balochi			593124	7.3996e-4	7.3996e-4	5.1395e-5	14.39747628698958
F2	Makrani	Basque			593124	7.3262e-3	7.3262e-3	1.1850e-4	61.82435436902796
F2	Makrani	BedouinA			593124	4.0313e-3	4.0313e-3	7.7170e-5	52.239309344204614
F2	Makrani	BedouinB			593124	8.9676e-3	8.9676e-3	1.4488e-4	61.89882070683565
F2	Makrani	Biaka			593124	4.5576e-2	4.5576e-2	3.4954e-4	130.38771539328022
F2	Makrani	Brahui			593124	1.1411e-3	1.1411e-3	6.0240e-5	18.94265096898153
F2	Makrani	Burusho			593124	3.3139e-3	3.3139e-3	7.2034e-5	46.004144732903775
F2	Makrani	Druze			593124	4.4302e-3	4.4302e-3	8.1911e-5	54.08577991301326
F2	Makrani	French			593124	4.9391e-3	4.9391e-3	8.6532e-5	57.078420694102036
F2	Makrani	Han			593124	2.3582e-2	2.3582e-2	2.5521e-4	92.40133961660231
F2	Makrani	Hazara			593124	6.9884e-3	6.9884e-3	1.5270e-4	45.76593655700547
F2	Makrani	Italian_North			593124	4.7212e-3	4.7212e-3	1.0175e-4	46.3990023783585
F2	Makrani	Japanese			593124	2.4065e-2	2.4065e-2	2.4237e-4	99.29319338380796
F2	Makrani	Kalash			593124	8.0738e-3	8.0738e-3	1.5419e-4	52.364337024963
F2	Makrani	Karitiana			593124	4.9156e-2	4.9156e-2	4.9735e-4	98.83460763624645
F2	Makrani	Makrani			593124	0.0000	0.0000	0.0000	NaN
F2	Makrani	Mandenka			593124	3.6699e-2	3.6699e-2	3.0574e-4	120.03378281237568
F2	Makrani	Mayan			593124	2.9321e-2	2.9321e-2	3.8286e-4	76.58488642232882
F2	Makrani	Mozabite			593124	9.2210e-3	9.2210e-3	1.3442e-4	68.59744371199595
F2	Makrani	Orcadian			593124	5.8663e-3	5.8663e-3	1.1948e-4	49.09816726415613
F2	Makrani	Palestinian			593124	3.9918e-3	3.9918e-3	7.1161e-5	56.09490327802347
F2	Makrani	Papuan			593124	4.4926e-2	4.4926e-2	4.6917e-4	95.756903899002
F2	Makrani	Pathan			593124	1.7460e-3	1.7460e-3	6.3057e-5	27.68854863750717
F2	Makrani	Pima			593124	3.8950e-2	3.8950e-2	4.3530e-4	89.47869151897386
F2	Makrani	Russian			593124	5.2820e-3	5.2820e-3	1.0101e-4	52.29017335196454
F2	Makrani	Sardinian			593124	7.5325e-3	7.5325e-3	1.2237e-4	61.555662181296704
F2	Makrani	Sindhi_Pakistan			593124	1.8423e-3	1.8423e-3	7.4643e-5	24.682067314999426
F2	Makrani	Yakut			593124	2.1030e-2	2.1030e-2	2.8143e-4	74.72469474344608
F2	Makrani	Yoruba			593124	3.7091e-2	3.7091e-2	2.9054e-4	127.66205740966917
F2	Mandenka	Adygei			593124	4.0741e-2	4.0741e-2	3.0752e-4	132.48366210154634
F2	Mandenka	Balochi			593124	3.8113e-2	3.8113e-2	3.0847e-4	123.55577729861055
F2	Mandenka	Basque			593124	4.4312e-2	4.4312e-2	3.2450e-4	136.55434840123823
F2	Mandenka	BedouinA			593124	3.2773e-2	3.2773e-2	3.0432e-4	107.69273552782907
F2	Mandenka	BedouinB			593124	4.0160e-2	4.0160e-2	3.6718e-4	109.37649315649047
F2	Mandenka	Biaka			593124	1.1928e-2	1.1928e-2	1.9268e-4	61.903813294753334
F2	Mandenka	Brahui			593124	3.8236e-2	3.8236e-2	3.1895e-4	119.88029171030867
F2	Mandenka	Burusho			593124	3.8981e-2	3.8981e-2	2.8854e-4	135.09744275768813
F2	Mandenka	Druze			593124	3.9578e-2	3.9578e-2	3.1662e-4	125.00131409988302
F2	Mandenka	French			593124	4.2074e-2	4.2074e-2	3.1154e-4	135.05199674120485
F2	Mandenka	Han			593124	5.0903e-2	5.0903e-2	3.9093e-4	130.20977102180734
F2	Mandenka	Hazara			593124	3.9884e-2	3.9884e-2	3.1929e-4	124.91504917611206
F2	Mandenka	Italian_North			593124	4.1755e-2	4.1755e-2	3.3034e-4	126.40145779933245
F2	Mandenka	Japanese			593124	5.1479e-2	5.1479e-2	3.7670e-4	136.65777665683578
F2	Mandenka	Kalash			593124	4.5083e-2	4.5083e-2	3.3257e-4	135.56029422707658
F2	Mandenka	Karitiana			593124	7.9995e-2	7.9995e-2	5.2228e-4	153.16479709858183
F2	Mandenka	Makrani			593124	3.6699e-2	3.6699e-2	3.0574e-4	120.03378281237568
F2	Mandenka	Mandenka			593124	0.0000	0.0000	0.0000	NaN
F2	Mandenka	Mayan			593124	5.9524e-2	5.9524e-2	4.9937e-4	119.19775891395011
F2	Mandenka	Mozabite			593124	2.8284e-2	2.8284e-2	2.9557e-4	95.69222136759426
F2	Mandenka	Orcadian			593124	4.3453e-2	4.3453e-2	3.2613e-4	133.23834806993645
F2	Mandenka	Palestinian			593124	3.5238e-2	3.5238e-2	2.8192e-4	124.99185294853902
F2	Mandenka	Papuan			593124	6.8384e-2	6.8384e-2	6.1517e-4	111.16320056385936
F2	Mandenka	Pathan			593124	3.8385e-2	3.8385e-2	3.0945e-4	124.04350054039419
F2	Mandenka	Pima			593124	6.9812e-2	6.9812e-2	5.6203e-4	124.21282010824906
F2	Mandenka	Russian			593124	4.2234e-2	4.2234e-2	3.2934e-4	128.23905403309647
F2	Mandenka	Sardinian			593124	4.3657e-2	4.3657e-2	3.1895e-4	136.87584539206526
F2	Mandenka	Sindhi_Pakistan			593124	3.8200e-2	3.8200e-2	2.9950e-4	127.54868865612164
F2	Mandenka	Yakut			593124	5.0361e-2	5.0361e-2	3.9535e-4	127.38139758522738
F2	Mandenka	Yoruba			593124	2.2053e-3	2.2053e-3	5.0215e-5	43.91726459507651
F2	Mayan	Adygei			593124	2.9903e-2	2.9903e-2	3.9367e-4	75.96039956793388
F2	Mayan	Balochi			593124	2.8259e-2	2.8259e-2	3.9098e-4	72.27661654424001
F2	Mayan	Basque			593124	3.4173e-2	3.4173e-2	4.4352e-4	77.05108786033837
F2	Mayan	BedouinA			593124	3.2409e-2	3.2409e-2	4.1980e-4	77.20081091720377
F2	Mayan	BedouinB			593124	3.8196e-2	3.8196e-2	4.0835e-4	93.53666201649207
F2	Mayan	Biaka			593124	6.7628e-2	6.7628e-2	4.9131e-4	137.64747310392
F2	Mayan	Brahui			593124	2.8786e-2	2.8786e-2	3.8904e-4	73.99228389097593
F2	Mayan	Burusho			593124	2.4739e-2	2.4739e-2	3.5677e-4	69.34141324591664
F2	Mayan	Druze			593124	3.3633e-2	3.3633e-2	4.1707e-4	80.63945683758062
F2	Mayan	French			593124	3.1420e-2	3.1420e-2	4.1722e-4	75.3070028102511
F2	Mayan	Han			593124	2.3385e-2	2.3385e-2	3.8158e-4	61.28487383642454
F2	Mayan	Hazara			593124	1.9808e-2	1.9808e-2	3.2458e-4	61.027976268986016
F2	Mayan	Italian_North			593124	3.2330e-2	3.2330e-2	4.1810e-4	77.32688212946094
F2	Mayan	Japanese			593124	2.3268e-2	2.3268e-2	3.8253e-4	60.82668856117287
F2	Mayan	Kalash			593124	3.2651e-2	3.2651e-2	4.2931e-4	76.05564405165941
F2	Mayan	Karitiana			593124	1.7018e-2	1.7018e-2	3.6333e-4	46.83781111209574
F2	Mayan	Makrani			593124	2.9321e-2	2.9321e-2	3.8286e-4	76.58488642232882
F2	Mayan	Mandenka			593124	5.9524e-2	5.9524e-2	4.9937e-4	119.19775891395011
F2	Mayan	Mayan			593124	0.0000	0.0000	0.0000	NaN
F2	Mayan	Mozabite			593124	3.6474e-2	3.6474e-2	4.4633e-4	81.72003591502379
F2	Mayan	Orcadian			593124	3.1727e-2	3.1727e-2	4.5156e-4	70.26001550785983
F2	Mayan	Palestinian			593124	3.2804e-2	3.2804e-2	4.0877e-4	80.25128484568175
F2	Mayan	Papuan			593124	5.6674e-2	5.6674e-2	6.3853e-4	88.75747187763017
F2	Mayan	Pathan			593124	2.6062e-2	2.6062e-2	3.6288e-4	71.81901787276469
F2	Mayan	Pima			593124	1.1082e-2	1.1082e-2	2.4126e-4	45.93292358015461
F2	Mayan	Russian			593124	2.8058e-2	2.8058e-2	4.0660e-4	69.00677900403471
F2	Mayan	Sardinian			593124	3.5933e-2	3.5933e-2	4.5637e-4	78.7358791882628
F2	Mayan	Sindhi_Pakistan			593124	2.6546e-2	2.6546e-2	3.7580e-4	70.63877287541231
F2	Mayan	Yakut			593124	2.1915e-2	2.1915e-2	3.5628e-4	61.51248363093304
F2	Mayan	Yoruba			593124	5.9758e-2	5.9758e-2	4.8204e-4	123.968969339996
F2	Mozabite	Adygei			593124	8.4667e-3	8.4667e-3	1.4542e-4	58.22063393084517
F2	Mozabite	Balochi			593124	9.6318e-3	9.6318e-3	1.5271e-4	63.071902408348876
F2	Mozabite	Basque			593124	9.1390e-3	9.1390e-3	1.5135e-4	60.38238270274112
F2	Mozabite	BedouinA			593124	4.8940e-3	4.8940e-3	9.4831e-5	51.607158529684234
F2	Mozabite	BedouinB			593124	9.6142e-3	9.6142e-3	1.5743e-4	61.07151811448197
F2	Mozabite	Biaka			593124	3.7887e-2	3.7887e-2	3.5979e-4	105.3034472181762
F2	Mozabite	Brahui			593124	1.0031e-2	1.0031e-2	1.5383e-4	65.20357296155633
F2	Mozabite	Burusho			593124	1.1565e-2	1.1565e-2	1.6569e-4	69.79788741895372
F2	Mozabite	Druze			593124	7.1167e-3	7.1167e-3	1.2456e-4	57.1367481861679
F2	Mozabite	French			593124	7.5023e-3	7.5023e-3	1.3168e-4	56.97321351112527
F2	Mozabite	Han			593124	3.0306e-2	3.0306e-2	3.1403e-4	96.50675006266411
F2	Mozabite	Hazara			593124	1.3979e-2	1.3979e-2	2.1845e-4	63.99438321818374
F2	Mozabite	Italian_North			593124	6.8720e-3	6.8720e-3	1.2864e-4	53.42022109808811
F2	Mozabite	Japanese			593124	3.0822e-2	3.0822e-2	3.0895e-4	99.76261264781263
F2	Mozabite	Kalash			593124	1.6570e-2	1.6570e-2	2.3266e-4	71.2210645613087
F2	Mozabite	Karitiana			593124	5.7188e-2	5.7188e-2	5.0059e-4	114.24218419628502
F2	Mozabite	Makrani			593124	9.2210e-3	9.2210e-3	1.3442e-4	68.59744371199595
F2	Mozabite	Mandenka			593124	2.8284e-2	2.8284e-2	2.9557e-4	95.69222136759426
F2	Mozabite	Mayan			593124	3.6474e-2	3.6474e-2	4.4633e-4	81.72003591502379
F2	Mozabite	Mozabite			593124	0.0000	0.0000	0.0000	NaN
F2	Mozabite	Orcadian			593124	9.1316e-3	9.1316e-3	1.5006e-4	60.85394766266127
F2	Mozabite	Palestinian			593124	5.6564e-3	5.6564e-3	9.6087e-5	58.86753571678131
F2	Mozabite	Papuan			593124	5.0906e-2	5.0906e-2	5.2007e-4	97.88316042993466
F2	Mozabite	Pathan			593124	9.8561e-3	9.8561e-3	1.5109e-4	65.23429051536857
F2	Mozabite	Pima			593124	4.6798e-2	4.6798e-2	5.0829e-4	92.06939477325149
F2	Mozabite	Russian			593124	9.3385e-3	9.3385e-3	1.4134e-4	66.06957541108112
F2	Mozabite	Sardinian			593124	7.7303e-3	7.7303e-3	1.3366e-4	57.83735373534014
F2	Mozabite	Sindhi_Pakistan			593124	1.0672e-2	1.0672e-2	1.6956e-4	62.94033319098401
